node_id,parent_submarket_id,node_type,name,address,latitude,longitude,source_id,field_survey_priority,notes,status
SEOUL-JONGNO-GWANGHWAMUN-JONGNO-SM01-N01,SEOUL-JONGNO-GWANGHWAMUN-JONGNO-SM01,anchor,광화문,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA-SM01-N02,SEOUL-SEODAEMUN-GAJWA-NAMGAJWA-SM01,street,수색로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA-SM01-N03,SEOUL-SEODAEMUN-GAJWA-NAMGAJWA-SM01,street,증가로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA-SM01-N04,SEOUL-SEODAEMUN-GAJWA-NAMGAJWA-SM01,station,가좌역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01-N01,SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01,anchor,독립문,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01-N02,SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01,street,통일로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01-N03,SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01,traditional_market,영천시장길,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01-N04,SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01,station,독립문역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01-N05,SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON-SM01,traditional_market,영천시장,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HONGDAE-SM01-N01,SEOUL-MAPO-HONGDAE-SM01,anchor,홍대입구,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HONGDAE-SM01-N02,SEOUL-MAPO-HONGDAE-SM01,street,양화로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HONGDAE-SM01-N03,SEOUL-MAPO-HONGDAE-SM01,street,홍익로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HONGDAE-SM01-N04,SEOUL-MAPO-HONGDAE-SM01,street,어울마당로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HONGDAE-SM01-N05,SEOUL-MAPO-HONGDAE-SM01,station,홍대입구역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-YEONNAM-SM01-N01,SEOUL-MAPO-YEONNAM-SM01,anchor,홍대입구,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-YEONNAM-SM01-N02,SEOUL-MAPO-YEONNAM-SM01,street,동교로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-YEONNAM-SM01-N03,SEOUL-MAPO-YEONNAM-SM01,street,성미산로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-YEONNAM-SM01-N04,SEOUL-MAPO-YEONNAM-SM01,traditional_market,동진시장,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HAPJEONG-SM01-N01,SEOUL-MAPO-HAPJEONG-SM01,anchor,합정,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HAPJEONG-SM01-N02,SEOUL-MAPO-HAPJEONG-SM01,street,양화로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HAPJEONG-SM01-N03,SEOUL-MAPO-HAPJEONG-SM01,street,독막로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-HAPJEONG-SM01-N04,SEOUL-MAPO-HAPJEONG-SM01,station,합정역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-MANGWON-SM01-N01,SEOUL-MAPO-MANGWON-SM01,anchor,망원,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-MANGWON-SM01-N02,SEOUL-MAPO-MANGWON-SM01,street,포은로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-MANGWON-SM01-N03,SEOUL-MAPO-MANGWON-SM01,street,망원로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-MANGWON-SM01-N04,SEOUL-MAPO-MANGWON-SM01,traditional_market,망원시장,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGSU-SM01-N01,SEOUL-MAPO-SANGSU-SM01,anchor,상수,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGSU-SM01-N02,SEOUL-MAPO-SANGSU-SM01,street,독막로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGSU-SM01-N03,SEOUL-MAPO-SANGSU-SM01,street,와우산로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGSU-SM01-N04,SEOUL-MAPO-SANGSU-SM01,station,상수역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-GONGDEOK-MAPO-SM01-N01,SEOUL-MAPO-GONGDEOK-MAPO-SM01,anchor,공덕,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-GONGDEOK-MAPO-SM02-N02,SEOUL-MAPO-GONGDEOK-MAPO-SM02,anchor,마포,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-GONGDEOK-MAPO-SM02-N03,SEOUL-MAPO-GONGDEOK-MAPO-SM02,street,마포대로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-GONGDEOK-MAPO-SM01-N04,SEOUL-MAPO-GONGDEOK-MAPO-SM01,street,백범로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-GONGDEOK-MAPO-SM01-N05,SEOUL-MAPO-GONGDEOK-MAPO-SM01,station,공덕역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-GONGDEOK-MAPO-SM02-N06,SEOUL-MAPO-GONGDEOK-MAPO-SM02,station,마포역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-DAEHEUNG-SOGANG-SM01-N01,SEOUL-MAPO-DAEHEUNG-SOGANG-SM01,anchor,대흥,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-DAEHEUNG-SOGANG-SM03-N02,SEOUL-MAPO-DAEHEUNG-SOGANG-SM03,anchor,광흥창,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-DAEHEUNG-SOGANG-SM01-N03,SEOUL-MAPO-DAEHEUNG-SOGANG-SM01,street,백범로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-DAEHEUNG-SOGANG-SM01-N04,SEOUL-MAPO-DAEHEUNG-SOGANG-SM01,street,서강로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-DAEHEUNG-SOGANG-SM01-N05,SEOUL-MAPO-DAEHEUNG-SOGANG-SM01,station,대흥역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-DAEHEUNG-SOGANG-SM03-N06,SEOUL-MAPO-DAEHEUNG-SOGANG-SM03,station,광흥창역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGAM-DMC-SM01-N01,SEOUL-MAPO-SANGAM-DMC-SM01,anchor,디지털미디어시티,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGAM-DMC-SM02-N02,SEOUL-MAPO-SANGAM-DMC-SM02,tourism_culture,월드컵경기장,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGAM-DMC-SM01-N03,SEOUL-MAPO-SANGAM-DMC-SM01,street,월드컵북로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGAM-DMC-SM01-N04,SEOUL-MAPO-SANGAM-DMC-SM01,street,성암로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-MAPO-SANGAM-DMC-SM01-N05,SEOUL-MAPO-SANGAM-DMC-SM01,park_water_access,하늘공원,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-MOKDONG-OGEORI-SM03-N01,SEOUL-YANGCHEON-MOKDONG-OGEORI-SM03,anchor,목동,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-MOKDONG-OGEORI-SM03-N02,SEOUL-YANGCHEON-MOKDONG-OGEORI-SM03,street,목동로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-MOKDONG-OGEORI-SM01-N03,SEOUL-YANGCHEON-MOKDONG-OGEORI-SM01,street,신정중앙로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-MOKDONG-OGEORI-SM03-N04,SEOUL-YANGCHEON-MOKDONG-OGEORI-SM03,station,목동역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-OMOKGYO-SM01-N01,SEOUL-YANGCHEON-OMOKGYO-SM01,anchor,오목교,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-OMOKGYO-SM01-N02,SEOUL-YANGCHEON-OMOKGYO-SM01,street,목동동로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-OMOKGYO-SM01-N03,SEOUL-YANGCHEON-OMOKGYO-SM01,street,오목로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-OMOKGYO-SM01-N04,SEOUL-YANGCHEON-OMOKGYO-SM01,station,오목교역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-OMOKGYO-SM01-N05,SEOUL-YANGCHEON-OMOKGYO-SM01,shopping,현대백화점,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-MOKDONG-ACADEMY-SM01-N01,SEOUL-YANGCHEON-MOKDONG-ACADEMY-SM01,anchor,오목교(버스 연계),,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-MOKDONG-ACADEMY-SM01-N02,SEOUL-YANGCHEON-MOKDONG-ACADEMY-SM01,street,목동서로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-MOKDONG-ACADEMY-SM01-N03,SEOUL-YANGCHEON-MOKDONG-ACADEMY-SM01,street,목동동로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-MOKDONG-ACADEMY-SM01-N04,SEOUL-YANGCHEON-MOKDONG-ACADEMY-SM01,park_water_access,파리공원,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01-N01,SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01,street,신정네거리,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01-N02,SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01,street,중앙로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01-N03,SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01,street,신월로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01-N04,SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01,station,신정네거리역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01-N05,SEOUL-YANGCHEON-SINJEONGNEGEORI-SM01,traditional_market,신정시장,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINWOL-SM01-N01,SEOUL-YANGCHEON-SINWOL-SM01,anchor,까치산(버스 연계),,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINWOL-SM01-N02,SEOUL-YANGCHEON-SINWOL-SM01,street,남부순환로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINWOL-SM01-N03,SEOUL-YANGCHEON-SINWOL-SM01,street,신월로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-YANGCHEON-SINWOL-SM01-N04,SEOUL-YANGCHEON-SINWOL-SM01,traditional_market,신영시장,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-MAGOK-SM01-N01,SEOUL-GANGSEO-MAGOK-SM01,anchor,마곡나루,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-MAGOK-SM01-N02,SEOUL-GANGSEO-MAGOK-SM01,anchor,마곡,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-MAGOK-SM01-N03,SEOUL-GANGSEO-MAGOK-SM01,street,마곡중앙로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-MAGOK-SM01-N04,SEOUL-GANGSEO-MAGOK-SM01,street,공항대로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-MAGOK-SM01-N05,SEOUL-GANGSEO-MAGOK-SM01,station,마곡나루역,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-MAGOK-SM01-N06,SEOUL-GANGSEO-MAGOK-SM01,office,LG사이언스파크,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BALSAN-SM01-N01,SEOUL-GANGSEO-BALSAN-SM01,anchor,발산,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BALSAN-SM01-N02,SEOUL-GANGSEO-BALSAN-SM01,street,공항대로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BALSAN-SM01-N03,SEOUL-GANGSEO-BALSAN-SM01,street,강서로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BALSAN-SM01-N04,SEOUL-GANGSEO-BALSAN-SM01,station,발산역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BALSAN-SM01-N05,SEOUL-GANGSEO-BALSAN-SM01,shopping,NC백화점,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-GIMPOAIRPORT-SM01-N01,SEOUL-GANGSEO-GIMPOAIRPORT-SM01,anchor,김포공항,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-GIMPOAIRPORT-SM01-N02,SEOUL-GANGSEO-GIMPOAIRPORT-SM01,anchor,송정,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-GIMPOAIRPORT-SM01-N03,SEOUL-GANGSEO-GIMPOAIRPORT-SM01,street,하늘길,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-GIMPOAIRPORT-SM01-N04,SEOUL-GANGSEO-GIMPOAIRPORT-SM01,street,공항대로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-GIMPOAIRPORT-SM01-N05,SEOUL-GANGSEO-GIMPOAIRPORT-SM01,shopping,롯데몰,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-GIMPOAIRPORT-SM01-N06,SEOUL-GANGSEO-GIMPOAIRPORT-SM01,traditional_market,공항시장,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-HWAGOK-SM01-N01,SEOUL-GANGSEO-HWAGOK-SM01,anchor,화곡,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-HWAGOK-SM01-N02,SEOUL-GANGSEO-HWAGOK-SM01,street,화곡로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-HWAGOK-SM01-N03,SEOUL-GANGSEO-HWAGOK-SM01,street,강서로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-HWAGOK-SM01-N04,SEOUL-GANGSEO-HWAGOK-SM01,station,화곡역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-HWAGOK-SM01-N05,SEOUL-GANGSEO-HWAGOK-SM01,traditional_market,화곡본동시장,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-KKACHISAN-SM01-N01,SEOUL-GANGSEO-KKACHISAN-SM01,anchor,까치산,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-KKACHISAN-SM01-N02,SEOUL-GANGSEO-KKACHISAN-SM01,street,강서로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-KKACHISAN-SM01-N03,SEOUL-GANGSEO-KKACHISAN-SM01,street,곰달래로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-KKACHISAN-SM01-N04,SEOUL-GANGSEO-KKACHISAN-SM01,station,까치산역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01-N01,SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01,anchor,등촌,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM02-N02,SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM02,anchor,염창,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01-N03,SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01,anchor,증미,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01-N04,SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01,street,공항대로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01-N05,SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01,street,양천로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01-N06,SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM01,station,등촌역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM02-N07,SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG-SM02,station,염창역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BANGHWA-SM01-N01,SEOUL-GANGSEO-BANGHWA-SM01,anchor,방화,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BANGHWA-SM02-N02,SEOUL-GANGSEO-BANGHWA-SM02,anchor,개화산,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BANGHWA-SM01-N03,SEOUL-GANGSEO-BANGHWA-SM01,street,금낭화로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BANGHWA-SM01-N04,SEOUL-GANGSEO-BANGHWA-SM01,street,방화대로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BANGHWA-SM01-N05,SEOUL-GANGSEO-BANGHWA-SM01,station,방화역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BANGHWA-SM02-N06,SEOUL-GANGSEO-BANGHWA-SM02,station,개화산역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGSEO-BANGHWA-SM01-N07,SEOUL-GANGSEO-BANGHWA-SM01,traditional_market,방신시장,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-GURODIGITAL-SM01-N01,SEOUL-GURO-GURODIGITAL-SM01,street,구로디지털단지,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-GURODIGITAL-SM01-N02,SEOUL-GURO-GURODIGITAL-SM01,street,디지털로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-GURODIGITAL-SM01-N03,SEOUL-GURO-GURODIGITAL-SM01,street,도림천로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-GURODIGITAL-SM01-N04,SEOUL-GURO-GURODIGITAL-SM01,station,구로디지털단지역,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-SINDORIM-SM01-N01,SEOUL-GURO-SINDORIM-SM01,anchor,신도림,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-SINDORIM-SM01-N02,SEOUL-GURO-SINDORIM-SM01,street,경인로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-SINDORIM-SM01-N03,SEOUL-GURO-SINDORIM-SM01,street,새말로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-SINDORIM-SM01-N04,SEOUL-GURO-SINDORIM-SM01,station,신도림역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-SINDORIM-SM01-N05,SEOUL-GURO-SINDORIM-SM01,shopping,테크노마트,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-GUROSTN-SM01-N01,SEOUL-GURO-GUROSTN-SM01,street,구로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-GUROSTN-SM01-N02,SEOUL-GURO-GUROSTN-SM01,street,경인로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-GUROSTN-SM01-N03,SEOUL-GURO-GUROSTN-SM01,street,구로중앙로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GURO-GUROSTN-SM01-N04,SEOUL-GURO-GUROSTN-SM01,station,구로역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
